"Exp","HMI","VPNr","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AllgAnregungen","TC01_ChangeAvailOthers","TC01_ImplemAvail","TC01_Instr","TC01_LevelOthers","TC01_observedLevel","TC01_RemarksTL","TC01_RemarksTP","TC02_ChangeAvailOthers","TC02_ImplemAvail","TC02_Instr","TC02_LevelOthers","TC02_observedLevel","TC02_RemarksTL","TC02_RemarksTP","TC03_ChangeAvailOthers","TC03_ImplemAvail","TC03_Instr","TC03_LevelOthers","TC03_observedLevel","TC03_RemarksTL","TC03_RemarksTP","TC03_TransProblemsOthers","TC04_ChangeAvailOthers","TC04_ImplemAvail","TC04_Instr","TC04_LevelOthers","TC04_observedLevel","TC04_RemarksTL","TC04_RemarksTP","TC05_ChangeAvailOthers","TC05_ImplemAvail","TC05_Instr","TC05_LevelOthers","TC05_observedLevel","TC05_RemarksTL","TC05_RemarksTP","TC05_TransProblemsOthers","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonOthers","TC06_ImplemAvail","TC06_Instr","TC06_LevelOthers","TC06_observedLevel","TC06_RemarksTL","TC06_RemarksTP","TC07_ChangeAvailOthers","TC07_ImplemAvail","TC07_Instr","TC07_LevelOthers","TC07_observedLevel","TC07_RemarksTL","TC07_RemarksTP","TC08_ChangeAvailOthers","TC08_ImplemAvail","TC08_Instr","TC08_LevelOthers","TC08_observedLevel","TC08_RemarksTL","TC08_RemarksTP","TC09_ChangeAvailOthers","TC09_ImplemAvail","TC09_Instr","TC09_LevelOthers","TC09_observedLevel","TC09_RemarksTL","TC09_RemarksTP","TC09_TransProblemsOthers","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonOthers","TC10_ImplemAvail","TC10_Instr","TC10_LevelOthers","TC10_observedLevel","TC10_RemarksTL","TC10_RemarksTP","TC10_TransProblemsOthers","TC11_ChangeAvailOthers","TC11_ImplemAvail","TC11_Instr","TC11_LevelOthers","TC11_observedLevel","TC11_RemarksTL","TC11_RemarksTP","TC11_TransProblemsOthers","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonOthers","TC12_ImplemAvail","TC12_Instr","TC12_LevelOthers","TC12_observedLevel","TC12_RemarksTL","TC12_RemarksTP","TC12_TransProblemsOthers"
"1","LC",59,"Die recht einfache Bedienung und klarer Aufbau.","Eventuell etwas schwer wichtige Benachrichtigungen (Notbremse) wirklich wahrzunehmen.","Ein akustisches Signal im automatisierten Fahren wäre sinnvoll, damit ggf. Nachrichten auf dem Display rechtzeitig erkannt werden können.","Nein.","Nein.",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"glaubt sie ist in Automatisiert, 1 mal FAS nur, spielt SURT, HOD kommt mit Pipsen sogar, dann Hände am Lenkrad, spielt SURT aber weiter",NA,"",NA,1000,3,NA,3,"fragt nach, ob sie wirklich im automatisierten ist, Antwort von mir",NA,"",1000,2,NA,2,"zu beginn ausversehen 2 mal MOD dadurch in Assistiert, Ansage von mir, sehr unsicher bei wechsel zu assistiert wie wirklich gemacht werden soll",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"sieht aufforderung sehr spät, überlegt lange, dann FAS Taste zum übersteuern","","",NA,23,3,NA,3,"",NA,NA,"","",0,0,NA,0,"weiß nicht wegen der Verfügbarkeit, sieht nur Notbremsung, 
Notbremsung kommt, eher zufällig gesehen dann bremst sie","",""
"1","LC",60,"einfach gehalten
Systemversagen schwer sichtbar
einfache Bedienung","Gefahrenmeldungen im Infotainmentbereich und nicht großflächig angezeigt
Möglichkeit Assistenzsysteme zu verwenden war nicht ersichtlich","Gefahrenmeldungen wie System-/Sensorversagen durch Töne/Vibration und großer Schrift signalisieren","sehr gut zu Bedienen
Meldungen nicht leicht bei der Fahrt ersichtlich
","für genauere Ergebnisse müsste die Simulation näher an alltägliche Situationen angepasst sein. 
Beispielsweise andere Teilnehmen, Gefahrensituationen......

Einweisung etwas schwer zu verstehen aber durch Durchsagen leichter zu Bedienen

aber interessante Studie
",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"glaubt, dass assistiert verfügbar wurde ?!",NA,NA,1000,3,"",2,"1 mal MOD, dann nur 1 mal FAS zu Assistiert, weiß aber er ist in Assistiert...",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,0,"Drückt FAS, denkt es ist nichts mehr verfügbar, deshalb auch oben manuell angegeben bei letzter Automationsstufe","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"schaut sehr oft auf straße, vorsichtig",NA,NA,"nicht erkannt","",0,0,NA,0,"1 mal FAS zum übersteuern, nimmt keine Änderung der Verfügbarkeit wahr, Skala auch somit nicht","erkannt Fehler nicht, da er zu schnell war sagt er","",NA,23,3,NA,3,"bei Wechsel erst MOD, dann FAS und MOD",NA,NA,"","",0,0,NA,0,"komplett richtig, allerdings sehr vorsichtig und vorgewarnt","",""
"1","LC",61,"unauffällig, nicht zu dominant","Kein Warnton bei Übernahmeaufforderung. Man musste zufällig auf die Anzeige schauen, um zu sehen, dass man übernehmen muss.","Warntöne bei Übernahme-Muss","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"nur 1 mal FAS zu Assistiert, dann kommt HOD mit Ton, dann nimmt sie Hände ran, dachte wäre schon automatisiert",NA,"unsicherheit welche Stufe sie jetzt ist",NA,1000,3,NA,3,"Erneut zu Beginn erklärt wie man ins Automatisierte kommt (hat 2 mal FAS gedrückt)",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"2 mal MOD bevor FAS zu Assistiert, bereits vor Versuchston","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"nimmt zu Beginn Hände weg bis HOD Aufforderung kommt",NA,NA,"","",0,0,NA,0,"Drückt FAS Taste zum übersteuern, jedoch recht spät, reiner Zufall, dass sie Aufforderung sieht","","",NA,23,3,NA,3,"",NA,NA,"","",0,0,NA,0,"FAS-Taste zum übersteuern, sieht eher zufällig da sehr vorsichtig und erwartungsvoll, dass was passiert","",""
"1","LC",62,"Die Erfahrung in solch eine Fahrzeug zu sitzen und das Gefühl vom Fahrzeug geführt zu werden.","die Hinweise waren nur im Display sichtbar, nicht aber als akustischer Ton. Wäre gut, wenn man hier etwas dazu schalten kann.","Akustische Signale oder anderweitige besser sichtbare Hinweise","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"1 mal FAS ist in Assistiert, glaubt ist in Automatisiert, glaubt aber auch, dass sie die Hände nicht wegnehmen darf, große Unsicherheit bzgl der Level",NA,"",NA,1000,3,NA,3,"Projeziert die SAE Level auf das Ego Fahrzeug, enorm Unsicher welches Level sie ist, Hände trotz Automatisiert Hände am Lenkrad",NA,"",1000,2,NA,2,"2 mal FAS um in Assistiert zu kommen, nimmt bei Automatisiert die Hand nicht weg, kennt namen der Level nicht gut",NA,"","Assistiert nicht mehr verfügbar","",2,2,NA,2,"glaubt Fehler hat angezeigt, dass Assistiert nicht mehr verfügbar ist und es geht trotzdem","",NA,1000,2,NA,2,"Frage zur Verfügbarkeit verwirrt Sie","",NA,23,2,NA,3,"schaltet bei reiner Verfügbarkeit, aber alles richtig, Antwortet auch auf Fragen richtig",NA,NA,1000,3,NA,3,"nimmt zum 1 mal die Hand weg, evtl mehr vertrauen",NA,NA,"","",0,0,NA,0,"überhaupt nichts wahrgenommen, Notbremsung kommt, Aufforderung von mir zu bremsen, nimmt keine Verfügbarkeitsändernug war, Frage nach Problem bei wechsel sinnlos (Nein von mir)","","",NA,23,3,NA,3,"",NA,NA,"","",0,0,NA,0,"brutal vorgewarnt, sieht den Fehler dadurch, drückt FAS Taste zum übersteuern","",""
"1","LC",63,"","System veraltet im vergleich zu den in aktuellen Autos verbauten Systemen 
Keine Akustische Unterstützung
Keine Visuelle Unterstützung","Akustische und Visuelle Unterstützung für den Fahrer","","Alles Gut !",NA,1000,0,NA,0,"",NA,"",23,0,NA,2,"schaltet mit FAs in Assistiert bei reiner Verfügabrkeit, Spielt SURT, HOD kommt mit Pips, dann Hände am Lenkrad, und das ganze nochmal gemacht, antwortet aber er ist nur in 1 stufe...
sagt nimmt keine Verfügbarkeit wahr, obwohl er schaltet, wieder mal verständigunngsproblem",NA,NA,1000,3,"",3,"kein Probleme bei wechsel, da Erklärung von mir zuvor",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"Probleme mit frage nach Verfügbarkeit, wie viele andere auch schon",NA,"","assistiert nicht verfügbar seiner Meinung, geht aber trotzdem findet er komisch","",2,2,NA,2,"glaubt assistiert nicht mehr verfügbar, verwirrt dass kein ton kommt oder ähnliches, bleibt in der Stufe deshalb auch","",NA,1000,2,NA,2,"","",NA,23,2,NA,3,"bei reiner Verfügbarkeit geschaltet, aber richtig, antwortet auch richtig, man muss leute dann im glauben lassen es bringt nichts zu sagen bei reiner Verfügbarkeit schalten",NA,NA,1000,3,NA,3,"schaltet bereits bei TC8 in automatisiert",NA,NA,"","",0,0,NA,0,"zufällig gesehen, bisschen Button smashing, aber dann korrekt, MOD, MOD, FAS, FAS, FAS ?!","","sagt selber drückt erst MOD dann weiß er dass er FAS drücken soll/muss",NA,23,3,NA,3,"",NA,NA,"","systemfehler",0,0,NA,0,"übersteuert mit 1 mal FAS, schaut sehr oft rüber","",""
"1","LC",65,"optisch klar getrennt zwischen Assistiertem und Automatischem fahren","keine Akustischen Meldungen des Systems selbst (bei Warnungen/Verfügbarkeiten), Meldungen waren auf der Rechten Seite des Displays - gegenüberliegend vom Tacho, auf den man schaut","- akustische Meldungen für Warnungen und Hinweise/Verfügbarkeiten
- Meldungen z.B. oben mittig im Display anzeigen lassen, dort sieht man sie (wenn man auf die Straße schaut) auch eher aus dem Augenwinkel","hat Spaß gemacht, das mal zu testen; leider eine Fehlbedienung von meiner seits","/",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"2 mal MOD, dann FAS, weiß aber dass er nur in assistiert ist also das ist eigentlich richtig",NA,"bisschen, erst MOD taste, dann war klar",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"kurz in automatisiert geschaltet, aber sofort korrigiert, zuckt kurz bei Sensorfehler ob er handeln muss","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"nichts wahrgenommen","",0,0,NA,0,"spielt konzentriert, sieht aber Aufforderung, handelt aber nicht,
Liest NICHT wechseln sie zu manuelles Fahren!!!!","","",NA,23,3,NA,3,"Änderung Verfügbarkeit auf Nachfrage doch gesehen!!",NA,NA,"nichts gesehen","systemfehler",0,0,NA,0,"sieht es spät, dann stress, dann MOD dann Notbremsung kommt, dann bremsen","","realisiert, dass selber übernehmen ja, aber die reaktion war hände ans lenkrad, wusste aber nicht wirklich wie kontrolle zu übernehmen"
"1","LC",66,"Anzeigen übersichtlich, leicht zu verstehen und handzuhaben","Befehle nicht gleich verständlich (Bei Fehlermeldungen),"," Unterschiedliche Töne bei Fehlermeldung oder Hinweise von System","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"1 mal FAS in Assistiert, glaubt ist in Automatisiert nimmt auch Hände weg, HOD kommt, nimmt Hände aber nicht wirklich ran (Versuch vorbei), Erklärung von mir",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"nimmt Hände bei Assistiert auch weg, ziemlich unsicher, HOD kommt aber erst bei Pips Ton nimmt Sie Hände ran, Erklärung von mir nochmal",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"spielt sehr zögerlich nur den SURT, bisschen misstrauisch und vorsichtig, denke Vertrauen nicht sehr groß",NA,NA,"","",0,0,NA,0,"liest Fehler macht aber nichts, Notbremsung kommt, Ansage bon mir zu bremsen, Handelt nicht weil sie nicht sicher war, ob explizite Aufforderung, Bei Nachfrage hätte mit MOD dann FAS übersteuert!!","","",NA,23,3,NA,3,"keine Änderung wahrgenommen, denke aber wie schon sehr oft, geht unter wegen der Durchsage!!",NA,NA,"","",0,0,NA,0,"schaut sehr viel auf Kombidisplay, nimmt nur Hände ans Lenkrad, dann kommt Notbremsung bremst dann","",""
"1","LC",67,"Möglichkeit ohne Aufpassen zu Fahren","","Größere Fehlermeldungsanzeige","","",NA,1000,0,NA,0,"",NA,"keine Ahnung was verfügbar wurde nut gelesen das was verfügbar ist",23,0,NA,0,"keine Ahnung was verfügbar wurde",NA,NA,1000,3,"",2,"1 mal FAS, keine Ahnung welcher Modus er ist, HOD kommt und nimmt er nicht wahr, Ende der Fahrt, widersprüchliche Angaben bei was er darf und nicht",NA,"",NA,1000,3,NA,3,"nimmt Hand nicht weg und spielt kein SURT, erst später die Hand weg, glaubt er darf keine Email beantworten deshalb auch kein Spiel, Erklärung nochmals von mir, deshalb auch die widersprüchlichen Angaben bei TC3",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"liest es zufällig, macht aber nichts!, erst bei Notbremsung bremst er, auf Nachfrage: war sich unsicher, ob es eine explizite Aufforderung ist!","","",NA,23,3,NA,3,"",NA,NA,"","",0,0,NA,0,"1 mal FAS ist sehr vorgewarnt","",""
"1","LC",68,"Mann könnte neben Fahren auch spielen. Es ist für mich genial!","Bei der Anzeige von Problemen der automatisierten Fahren liebe eher eine Tonsignal!","","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"glaubt assistiert wurde verfügbar, weiß es aber auch nicht mehr wirklich, sprachliche Barriere evtl.",NA,NA,1000,3,"",2,"MOD, FAS, nimmt Hände vom Lenkrad, HOD kommt, nimmt Hand wieder ran, wusste er ist nur im Assistierten Fahren",NA,"",NA,1000,3,NA,3,"Frage nach Änderung der Verfügbarkeit sinnlos, Erklärt mir die Farben des Egofahrzeugs und das HOD in TC 3 kam",NA,"",1000,2,NA,2,"2 mal FAS um in Assistiert zu kommen, Änderung der Verfügbarkeit Erklärung nochmal versucht...",NA,"","","",2,2,NA,2,"Frage nach Verfügbarkeit zumindest hier verstanden","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"zu Beginn mehrfach MOD bevor FAS und MOD um in Automatisiert zu kommen, liest Fehlermeldung, dann mit FAS vorsichtig übersteuert","nein weil er es gemerkt hat, sonst schon, spielt darauf an, dass es vermutlich zufall war, dass er es sah","",NA,23,3,NA,3,"vergisst wie viele andere auch schon dass es eine Verfügbarkeitsanzeige gab",NA,NA,"nicht gesehen, ob noch was verfügbar wäre","",0,0,NA,0,"zu Beginn MOD, FAS, MOD; Als Fehler kam überlegt er dann ganz kurz blinkt Notbremsung auf so dass er es aber nicht sieht und drückt die FAS Taste zum Übersteuern","",""
"1","LC",69,"Klare Farbgebung bei aktuell verwendeten Modus","Wording nicht eindeutig, verwirrend (Systemgrenze???)
Zu wenig Hinweis auf Ausfall des Systems (evtl Farbe oder Piepton)","Design etwas verwirrend. Gerade beim Ausfall des Systems nicht klar. Deutlicher kommunizieren.
","","Sehr schöne Studie.",NA,1000,0,NA,0,"weiß nicht wie die erste stufe heißt also manuell, erklärung von mir",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",3,"3 mal FAS dann MOD in Automatisiert",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"immer wieder mal hände kurz weg, aber nicht der rede wert","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"Fragt, ob er selber schalten soll, Ja von mir, dann FAS Taste","Keine Ahnung was Systemgrenze sein soll","",NA,23,3,NA,3,"Ist sich nicht sicher, ob die Änderung der Verfügbarkeit in der Fahrt oder der vorherigen war, deshalb von mir NEIN ausgewählt",NA,NA,"","",0,0,NA,0,"FAS zum Übersteuern","",""
"1","LC",70,"einfache hinweise zur verfügbarkeit. ","","anordnung der systemhinweise sollte zentral im display liegen + akustiscche unterstützung wäre hilfreich","","mehr eindrücke durch verkehrsteilnehmer oder ähnliches",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"nicht sicher",2,"1 mal FAS, sich nicht sicher welcher Modus er sich befindet, deswegen auch antworten zu Hände am Lenkrad und Email keine Antwort, keine Mode Awareness",NA,"Wusste nicht welcher knopf für was ist",NA,1000,3,NA,3,"Frage nach Verfügbarkeit bisschen zäh",NA,"",1000,2,NA,2,"sehr vorsichtig in automatisierter Fahrt!, 2 mal FAS um in Assistiert zu kommen, ansagevon mir nochmal, dass er in Assitiert schalten soll nachdem er 1 mal FAS nur drückte, Zusätzlich nach falscher Antwort Erklärung Hände immer am Lenkrad bei Assistierter Fahrt, nimmt auch Hände weg, HOD kommt aber nicht",NA,"Wegen 2 mal FAS und deaktivieren","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"nicht wahrgenommen, ob noch was verfügbar wäre","",0,0,NA,0,"1 mal FAS, liest davor sehr genau, zögernd, weiß nicht ob noch was verfügbar wäre","","",NA,23,3,NA,3,"",NA,NA,"nichts wahrgenommen","Systemfehler",0,0,NA,0,"sieht Fehlermeldung, nimmt aber nur Hände ans Lenkrad, Notbremsung kommt, Ansage von mir zu bremsen, Frage nach Probleme bei Wechsel sinnlos weil Ansage von mir","",""
"1","LC",71,"Einfach zu bedienen (zwei Tasten). Unterschiedliche farbliche Darstellung für die Fahrmodi finde ich gut.","Warnung für kritische Situationen ist nicht klar gegeben.","Akustische Signale sind notwendig, um die Aufmerksamkeit des Fahrers auf das Kombi-Instrument zu ziehen.
Sensorfehler bzw. Ausfall eines Systems müssen farblich anders dargestellt werden => z.B. gelb für wichtige Hinweise und rot für kritische Systemfehler! Außerdem muss die ""kritische"" Information für den Fahrer zentraler und größer Im Display dargestellt werden, damit er es sofort versteht.

Andere Symbole für die Fahrmodi verwenden => z.B. Assistiertes Fahren mit Lenkradsymbol + Hände am Lenkrad, Automatisiertes Fahren mit einem Auto Symbol von oben + die Fahrspuren, damit der Fahrer weiß, dass das Auto selbstständig fährt.","sieh oben","Nein",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",3,"fragt wegen SURT danach, spielt nämlich nicht, Erklärung von mir",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"nicht wahrgenommen nach übersteuern","",0,0,NA,0,"Liest Meldung handelt aber nicht, wusste nicht dass er handeln soll, weiß nichts wegen der Verfügbarkeit, Erklärt mir aber detailliert die Fehlermeldungen","Wusste nicht, dass explizite Aufforderung ist, Erklärt alle Fehlermeldungen","",NA,23,3,NA,3,"nimmt Änderung der Verfügbarkeit nicht wahr, wie viele zuvor, vermutlich vergessen",NA,NA,"","",0,0,NA,0,"Bremst, ist aber sehr vorgewarnt, sagt bei Skala ist alles verfügbar auf Nachfrage","",""
"1","LC",72,"Übersichtlich, wenn Konzentration auf dem Kombidisplay lag","Zwang Kombidisplay im Auge zu behalten","Sound bei Fehlermeldung","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",3,"",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"denkt alles noch verfügbar","Fehlermeldung",0,0,NA,0,"FAS Taste","","",NA,23,3,NA,2,"befindet sich nur in Assistiert, soll aber in Automatisiert, Antwort unterschiedlich auf Fragen",NA,NA,"","",0,0,NA,0,"FAS","",""
"1","LC",73,"Die Bedienung war einfach und übersichtlich","Der Übergang von automatisiert zu manuell war nicht deutlich genug zu erkennen, die Warnung war zu unauffällig","Auffälligere Warnungen/Meldungen","","",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"sieht Verfügbarkeit nicht!",NA,NA,1000,3,"",3,"FAS, dann sehr zögerlich MOD, 1 Hand immer leicht am Lenkrad und sehr zögerlich zu SURT",NA,"",NA,1000,3,NA,3,"",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"nimmt nur Hände ran, bei Notbremsung bremst sie dann","","war unsicher, ob sie noch was machen muss als Warnung kam, und unsicher ab wann es manuell war",NA,23,3,NA,3,"vergisst Änderung der Verfügbarkeit wie viele Probanden bereits zuvor",NA,NA,"nichts wahrgenommen","Notbremsung",0,0,NA,0,"sieht Fehlermeldung gar nicht, erst zufällig Notbremsung, dann bremst sie","",""
"1","LC",74,"Die Technik","Gab es nichts. ","Keine","Man mehr Aktivitäten einbauen können :-)","",NA,1000,0,NA,0,"",NA,"",23,0,NA,2,"3 mal MOD, dann sehr spät FAS zu Assistiert, weiß auch dass sie in Assistiert ist, Handelt bei reiner Verfügbarkeit",NA,NA,1000,3,"",3,"sehr sehr zögerlich alles und spielt kein SURT, Aufforderung von mir nochmal",NA,"",NA,1000,3,NA,3,"sehr achtsam, linke Hand immer bereit",NA,"",1000,2,NA,2,"",NA,"","","",2,2,NA,2,"glaubt es wurde Automatisiertes Fahren Verfügbar?!?!","",NA,1000,2,NA,2,"","",NA,23,2,NA,2,"",NA,NA,1000,3,NA,3,"",NA,NA,"","",0,0,NA,0,"liest es, macht aber nichts, muss sehr lange nachdenken sagt sie, bei Notbremsung bremst sie dann","","",NA,23,3,NA,3,"",NA,NA,"","systemfehler",0,0,NA,0,"liest es macht aber nichts erst bei Notbremsung bremst sie","glaubt, dass Hände am Lenkrad reicht",""
"1","LC",75,"Die Reaktion des Systems, sicher mit deren Unterstützung zu fahren.","Erst war es gewöhnungsbedürftig, aber dann keine weiteren Einwände. Durchaus Gefallen an dem System gefunden.","Spontan keine Einfälle.","Nein, keine Anmerkungen. Es war das erste Mal so ein System zu erkunden.","Meine Erkenntnis ist sehr positiv und es wäre gut wenn man öfter bei solchen Versuchen mitmachen könnte.",NA,1000,0,NA,0,"",NA,"",23,0,NA,0,"",NA,NA,1000,3,"",2,"schaltet nur in Assistiert, weiß aber dass er in Assistiert ist, Erklärung von mir wie er in Automatisiert kommt",NA,"",NA,1000,3,NA,3,"spielt kein SURT, glaubt er darf in dem Modus nichts machen weder Hände noch Emails, weiß aber ist in Automatisiert, bekommt von mir nochmal Erklärung",NA,"",1000,2,NA,3,"FAS, MOD, MOD, dann Ansage nochmal von mir in Assistiert, dann schaltet er wieder in Automatisiert, glaubt er ist in Assistiert, antwortet aber er darf Hände wegnehmen und emails  schreiben",NA,"","nicht wahrgenommen","",2,2,NA,0,"spielt surt, nimmt hände weg HOD kommt, keine MODE AWARENESS, SCHALTET DAS SYSTEM AUS BEI SENSORFEHLER!!","",NA,1000,2,NA,2,"2 mal HOD kommt, nimmt dann Hände ran, spielt SURT bisschen, nochmals Erklärung von mir was in welcher Stufe erlaubt ist, bisschen Verwirrung, weiß dass er in assistiert ist, antwortet aber mit Hände weg und Emails!","",NA,23,2,NA,3,"hatte ein Dreher drin in der Beschreibung der Automationsstufen, von mir näher nachgehakt, dann Verstanden",NA,NA,1000,3,NA,3,"schaltet zu Beginn in Automatisiert, Ansage von mir 2 mal FAS dann; bei Frage nach Verfügbarkeit wie viele zuvor kleine Probleme",NA,NA,"","",0,0,NA,2,"Ansage von mir dass er in Automatisiert schalten soll, er war nur in Assistiert, Bei Fehlermeldung übersteuert er mit FAS, schaltet sich aber dann wieder in Assistiert obwohl nicht verfügbar, deshalb auch die Antworten ","","",NA,23,3,NA,2,"nur in Assistiert, nimmt Hände kurz weg HOD kommt dann Hände wieder dran, MODE AWARENESS nicht stark da",NA,NA,"","Notbremsung Systemausfall",0,0,NA,0,"wieder zu Beginn Ansage nochmal in Automatisiert zu schalten, liest Fehlermeldung wollte FAS, dann kommt Notbremsung dann bremst er","",""
"1","HC",1,"Neue Technik, mit Autopilot","Zu wenig ansprechend gestalltet","Visuelle besser darstellen","TOP","",NA,1000,0,NA,0,"",NA,"",23,0,"",3,"hat geschalten bei reiner verfügbarkeit, deswegen auch automatisiert als letzte automationsstufe angegeben",NA,NA,1000,3,NA,3,"bereits von allein geschaltet",NA,"",NA,1000,3,NA,3,"",NA,NA,1000,2,NA,2,"hat bei ertsen ton gebremst danach wieder durch VL in automatisiert geschaltet","",NA,"","",2,2,NA,2,"",NA,NA,1000,2,NA,2,"",NA,NA,23,2,NA,2,"",NA,"",1000,3,NA,3,"",NA,"","","",0,0,NA,0,"hatte probleme mehrmals mod bevor dann fas taste","","",NA,23,3,NA,3,"","",NA,"","",0,0,NA,0,"übersteuert durch bremsen",NA,NA
"1","HC",2,"übersichtlich und interessant","verwirrend am anfang, weil aussage nichts selbst ohne aufforderung zu machen im kopf sitzt - sonst wäre man vielleicht selbstständiger","","","sehr interessant und sehr erfahrungsreich",NA,1000,0,NA,0,"",NA,"",23,0,"",0,"Unsicher welche verfügbar wuden",NA,NA,1000,3,NA,2,"nur in assistiert geschaltet, dachte das ist automatisiert
hände vom lenkrad genommen, nach aufforderung durch system wieder hin",NA,"",NA,1000,3,NA,3,"spielt kein SURT, dachte aufforderung kommt
",NA,NA,1000,2,NA,2,"","",NA,"","",2,2,NA,2,"selber in automatisiert geschalten, ansage soll zurück schalten,
sensorfehler nicht erkannt",NA,NA,1000,2,NA,2,"",NA,NA,23,2,NA,2,"unsicher was verfügbar bedeutet",NA,"",1000,3,NA,3,"",NA,"","","",0,0,NA,0,"nur auf aufforderung in automatisiert geschaltet, davor assistiert
hat nicht übersteuert!","","",NA,23,3,NA,3,"","",NA,"","",0,0,NA,0,"nur auf aufforderung in automatisiert
durch mod und fas erst übersteuert in TC 10 erklärt",NA,NA
"1","HC",3,"Tonsignale und Lichtsignale","Kombidisplay für Hinweise nicht auffallend genug!","Mehr Hinweise über Ton Licht oder Vibrationen gewünscht.","","",NA,1000,0,NA,0,"",NA,"",23,0,"",0,"wusste nicht mehr was alles verfügbar wurde genau",NA,NA,1000,3,NA,2,"nur mod knopf 2mal, dann zum schluss fas zu assistiert",NA,"knöpfe unklar, welcher knopf zuerst gedrückt werden muss",NA,1000,3,NA,3,"",NA,NA,1000,2,NA,2,"2 mal FAS statt MOD Taste
VL:Erklärung der MOD Taste","",NA,"","",2,2,NA,2,"Sensorfehler nicht erkannt",NA,NA,1000,2,NA,2,"immer noch nicht erkannt, schaut aber intensiv hin",NA,NA,23,2,NA,2,"",NA,"",1000,3,NA,3,"",NA,"","","",0,0,NA,0,"wechselt über mod dann erst fas","","",NA,23,3,NA,3,"unsicher mit Verfügbarkeitsanzeige, erst auf mehrmaliges Nachfragen antwort","",NA,"","",0,0,NA,0,"Bremst erst auf Notbremsung, wusste kaum, was zu tun ist, wie zu handeln war",NA,NA
