"startdate","VPNr","Exp","HMI","VPCode","Alter","Geschlecht","Erfahrung","KilometerJahr","Sehhilfe","Farbfehlsichtigkeit","Farbfehlsichtigkeit2","Vorwissen","FAS.CC","FAS.ACC","FAS.LKA","FAS.NoFAS","OftCC","AutomarkeCC","OftACC","AutomarkeACC","OftLKA","AutomarkeLKA","Wetter","Licht","TC01_LevelSel","TC01_LevelOthers","TC01_ChangeAvail","TC01_ChangeAvailSel","TC01_ChangeAvailOthers","TC01_HandsOffAllow","TC01_EmailsAllow","TC01_RemarksTP","TC01_RemarksTL","TC01_ER","TC02_LevelSel","TC02_LevelOthers","TC02_ChangeAvail","TC02_ChangeAvailSel","TC02_ChangeAvailOthers","TC02_HandsOffAllow","TC02_EmailsAllow","TC02_RemarksTP","TC02_RemarksTL","TC02_ER","TC03_LevelSel","TC03_LevelOthers","TC03_ChangeAvail","TC03_ChangeAvailSel","TC03_ChangeAvailOthers","TC03_HandsOffAllow","TC03_EmailsAllow","TC03_TransProblems","TC03_TransProblemsOthers","TC03_RemarksTP","TC03_RemarksTL","TC03_ER","TC04_LevelSel","TC04_LevelOthers","TC04_ChangeAvail","TC04_ChangeAvailSel","TC04_ChangeAvailOthers","TC04_HandsOffAllow","TC04_EmailsAllow","TC04_RemarksTP","TC04_RemarksTL","TC04_ER","TC05_LevelSel","TC05_LevelOthers","TC05_ChangeAvail","TC05_ChangeAvailSel","TC05_ChangeAvailOthers","TC05_HandsOffAllow","TC05_EmailsAllow","TC05_TransProblems","TC05_TransProblemsOthers","TC05_RemarksTP","TC05_RemarksTL","TC05_ER","TC06_LevelSel","TC06_LevelOthers","TC06_ChangeAvail","TC06_ChangeAvailSel","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonSel","TC06_ChangeAvailReasonOthers","TC06_HandsOffAllow","TC06_EmailsAllow","TC06_RemarksTP","TC06_RemarksTL","TC06_ER","TC07_LevelSel","TC07_LevelOthers","TC07_ChangeAvail","TC07_ChangeAvailSel","TC07_ChangeAvailOthers","TC07_HandsOffAllow","TC07_EmailsAllow","TC07_RemarksTP","TC07_RemarksTL","TC07_ER","TC08_LevelSel","TC08_LevelOthers","TC08_ChangeAvail","TC08_ChangeAvailSel","TC08_ChangeAvailOthers","TC08_HandsOffAllow","TC08_EmailsAllow","TC08_RemarksTP","TC08_RemarksTL","TC08_ER","TC09_LevelSel","TC09_LevelOthers","TC09_ChangeAvail","TC09_ChangeAvailSel","TC09_ChangeAvailOthers","TC09_HandsOffAllow","TC09_EmailsAllow","TC09_TransProblems","TC09_TransProblemsOthers","TC09_RemarksTP","TC09_RemarksTL","TC09_ER","TC10_LevelSel","TC10_LevelOthers","TC10_ChangeAvail","TC10_ChangeAvailSel","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonSel","TC10_ChangeAvailReasonOthers","TC10_HandsOffAllow","TC10_EmailsAllow","TC10_TransProblems","TC10_TransProblemsOthers","TC10_RemarksTP","TC10_RemarksTL","TC10_ER","TC11_LevelSel","TC11_LevelOthers","TC11_ChangeAvail","TC11_ChangeAvailSel","TC11_ChangeAvailOthers","TC11_HandsOffAllow","TC11_EmailsAllow","TC11_TransProblems","TC11_TransProblemsOthers","TC11_RemarksTP","TC11_RemarksTL","TC11_ER","TC12_LevelSel","TC12_LevelOthers","TC12_ChangeAvail","TC12_ChangeAvailSel","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonSel","TC12_ChangeAvailReasonOthers","TC12_HandsOffAllow","TC12_EmailsAllow","TC12_TransProblems","TC12_TransProblemsOthers","TC12_RemarksTP","TC12_RemarksTL","TC12_ER","UMUX01","UMUX02","UMUX03","UMUX04","SUS01","SUS02","SUS03","SUS04","SUS05","SUS06","SUS07","SUS08","SUS09","SUS10","Trust","Acceptance","UEQ01","UEQ02","UEQ03","UEQ04","UEQ05","UEQ06","UEQ07","UEQ08","UEQ09","UEQ10","UEQ11","UEQ12","UEQ13","UEQ14","UEQ15","UEQ16","UEQ17","UEQ18","UEQ19","UEQ20","UEQ21","UEQ22","UEQ23","UEQ24","UEQ25","UEQ26","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AnstrengendWenden","Uebel","AllgAnregungen"
"2020-10-27 13:29:39",35,2,"HC","An_Be_16",40,NA,NA,3,1,0,"",2,1,1,0,0,0,"BMW, Audi",0,"BMW, Audi ",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,4,"",1,NA,"",1,1,0,"","","",1,4,"",0,NA,"",1,1,"","P gibt  Gas in automatisierten fahren",1,2,"",0,NA,"",0,0,0,"","","",1,2,"",1,NA,"",0,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,99,"Bitte übernehmen ",0,"",0,0,0,"","Musste hinschauen, ohne ton schwierig,  hätte ich auch übersehen können","",NA,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,99,"Sofort übernehmen ",0,"",0,0,0,"","","",1,5,1,6,1,3,2,3,1,4,1,3,2,3,3,2,4,5,5,4,3,4,5,5,4,3,6,6,2,5,6,5,5,2,3,2,5,5,4,5,3,4,3,"Klare Trennung Dr Stufen durch symbole","Zu lange textbloecke bei Fehlermeldungen oder uebernahmeaufforderungen","Text reduzieren, multimodale Ansprache des Fahrers","",1,1,""
"2020-10-27 15:38:30",77,2,"LC","Ma_He_06",22,1,3,1,1,0,"",0,1,0,0,0,2,"VW, mercedes",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,2,"",0,NA,"",0,0,0,"","","",NA,2,"",0,NA,"",0,0,"","",NA,2,"",0,NA,"",0,0,0,"","Probleme mit Begriffen, deshalb am Anfang immer im falschen Level und hier auch nicht geschaltet","",NA,2,"",0,NA,"",NA,"",0,0,"","",1,2,"",0,NA,"",0,0,"","O merkt bei Verfügbarkeit Frage an, dass automatisiert nicht verfügbar,  Änderung sei aber nicht während fahrt gewesen",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",99,"System irgendwas",0,0,0,"","","",NA,4,"",1,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","","",NA,7,1,6,2,5,1,4,1,5,1,4,1,4,1,5,5,6,2,1,1,2,7,7,5,2,1,7,2,7,7,7,5,2,3,3,6,4,7,2,1,1,7,"Einfacher Wechsel zwischen Fahrstufen. Sichere Steuerung im assistierten und automatisierten Fahren. ","Unübersichtlich und still, wenn der Fahrer die Steuerung übernehmen soll. ","Auffälliger, wenn neuen Fahrstufen verfügbar/ nicht mehr verfügbar sind und wenn der Fahrer übernehmen soll. ","Hat spaß gemacht :) ",1,1,"Sehr gute Begleitung während den Versuchen. "
"2020-10-29 08:32:04",78,2,"LC","He_Le_31",65,NA,NA,2,0,0,"",1,1,1,1,0,NA,"BMW Mercedes",NA,"BMW Audi",NA,"BMW Audi",3,1,0,"",0,NA,"",0,1,"","",1,4,"",1,NA,"",0,1,"","P denkt ist in automatisierten fahren und spielt surt ",NA,4,"",1,99,"Geschwindigkeit und Spurhaltung",0,1,1,"Ungewohnt die Kontrolle über Fahrzeug nicht zu haben","","",NA,4,"",1,99,"Anzeige bllau",1,1,"","",NA,2,"",1,99,"Farbwechsel",1,1,0,"","","",NA,2,"",0,NA,"",NA,"",1,1,"","",NA,2,"",1,99,"Farbwechsel",0,1,"","",NA,2,"",1,99,"Anzeigen und Spurgaltung wechseln",0,1,"","",NA,4,"",1,99,"Anzeigen , Lenkung,  spurhaltung",1,1,0,"","","",1,4,"",1,99,"Spurhaltung",2,"",0,0,0,"","","",NA,4,"",0,NA,"",0,0,0,"","","",1,4,"",0,NA,"",NA,"",1,1,0,"","","",NA,5,1,4,1,5,3,3,1,5,1,4,1,5,2,5,5,7,7,1,3,1,7,7,7,2,1,7,1,6,7,7,7,1,1,1,7,1,7,2,1,1,7,"Anzeige, Beim Fahren sehr unterstützend","Die Umschaltung zwischen den Fahrstufen","Jeder Modus mit separaten Schalter aktivierbar","Tolles Unterstützungssystem",1,1,"Toll"
"2020-10-29 10:36:49",79,2,"LC","Li_Ad_16",58,1,3,1,0,0,"",0,0,0,0,1,NA,"",NA,"",NA,"",3,1,0,"",0,NA,"",0,0,"Wenn sich etwas geändert hat, dann habe ich nichts bemerkt","",1,0,"",0,NA,"",0,0,"","P testet mit Händen von Lenkrad ob Auto automatisiert fährt ",1,99,"Assistenten",1,99,"In Spur geblieben ",1,0,0,"","","P fährt manuell ohne Hände, VL greift kurz vor Ende der Fahrt ein, da Auto von Spur abzukommen droht",NA,2,"",1,99,"Steuer nicht mehr so fest in Hand halten",0,0,"","P sehr unsicher was automationsstufe angeht, Hände von l entfernt, Hinweis von VL um notbremsung zu vermeiden",NA,4,"",0,NA,"",1,1,1,"Merke den unterschied nicht, wollte jetzt erstmal gucken ob das Auto wirklich in der Spur bleibt","","",NA,2,"",1,99,"Musste nicht mehr so viel lenken",2,"",0,0,"Nachfrage was im assistiert gemacht werden muss. Erklärung vl, system überwachen","Wieder hände von steuer, hod Meldung und eingriff von vl",NA,4,"",0,NA,"",1,1,"Von gefühl her automatisiert, kann es nicht genau sagen, musste ich wegen Geschwindigkeit hände an steuer tun? Blau und gelb in Anzeige, weiß aber nicht was was ist. Vom Gefühl her würde ich sagen gelb ist assistiert u blau automatisiert ","Große Schwierigkeiten bei Beantwortung der 1. Frage",NA,4,"",1,99,"Farbe",1,1,"","",NA,99,"Kann ich nicht sagen",1,99,"Lenkrad steuert",1,1,0,"","Warum werden die Sachen so unmerklich gemacht, Stufe muss klar verständlich sein, ist für mich gar nicht nachvollziehbar. Dachte immer ich finde es über Fahrverhalten raus. Kein Problem mit Wechsel an sich, sondern mit Unterscheidung der stufen","Verwirrung warum h an l wenn Auto selber lenkt, geht davon aus dass Auto nur in automatisiert selber lenkt",NA,4,"",1,99,"Hände von steuer",2,"",1,1,0,"","","Keinerlei Reaktion auf Anzeige ",NA,4,"",1,99,"Hände vom steuer",1,1,0,"","","",1,4,"",1,99,"Lenkrad hat gelenkt",2,"",1,1,1,"Drücken nicht, merke den unterschied immer noch nicht","","Keinerlei Reaktion auf Anzeige,  Aufforderung zur Übernahme durch VL, da nur Hände ans Lenkrad genommen",5,4,3,3,4,3,3,3,3,2,3,3,2,3,3,3,3,5,4,4,4,3,5,5,3,4,3,5,3,4,6,6,6,4,4,4,5,3,5,3,3,3,5,"Einfach Handhabung","Habe die unterschiedliche Stufen nicht genau erkenne können. Hätte mir vorher jemand erklären müssen. ","Bessere Erkennung in welcher Stufe ich mich befinde. ","Nein",1,1,"Keine"
"2020-10-29 13:03:59",36,2,"HC","Ge_Ge_24",49,NA,NA,3,0,0,"",2,1,1,1,0,NA,"Bmw",0,"Audi",0,"Audi",3,NA,0,"",0,NA,"",1,0,"","",1,0,"",0,NA,"",0,0,"","",1,4,"",1,99,"Tempomat und Spurassistenf",1,1,0,"","","",NA,4,"",1,99,"Tempo und lenkung",1,1,"","",NA,2,"",0,NA,"",1,1,0,"","","",NA,4,"",1,99,"Fahrzeug übernimmt kontrolle",2,"",1,1,"","",NA,2,"",0,NA,"",0,0,"Bin jetzt erst ein bisschen drauf gekommen ","",NA,4,"",0,NA,"",1,1,"Erst im assistierten, dann ist das automatisierte gekommen","P dachte bei verfügbarkeitsänderung dass Fahrzeug jetzt in automatisierten fahren ist",1,4,"",0,NA,"",1,1,0,"","","",NA,0,"",1,99,"Musste wieder alles selber machen",2,"",0,0,0,"","","",NA,4,"",1,99,"Spur und Geschwindigkeit von Auto übernommen",1,1,0,"","","",1,0,"",1,99,"Selbst fahren müssen",99,"Aufforderung durch ton",0,0,0,"","","",1,5,1,5,1,4,1,3,2,5,2,4,2,4,1,3,4,6,6,2,2,2,6,7,5,2,5,7,1,6,6,5,6,2,2,2,6,2,6,2,2,2,6,"Ja, ea war eine interessante Erfahrung.","Es war soweit in Ordnung, die Geschwindigkeit hätte höher sein können. ","Mehr Kurven und Hindernisse wären in dieser Testreihe interessant. ","Nein",2,1,"Ich finde die Studie sehr gut, vielleicht irgendwann mit mehr Hindernissen und Kurven. "
"2020-10-29 15:35:42",37,2,"HC","Ka_Th_22",27,1,3,2,0,0,"",0,1,0,0,0,2,"Opel",NA,"",NA,"",3,NA,99,"Normales fahren",0,NA,"",0,0,"","",1,99,"Normal ",0,NA,"",0,0,"Habe mich nicht getraut Tablet zu bedienen ","",1,2,"",1,99,"Spurhaltung",1,1,1,"Wusste nicht was ich drücken muss, wusste nicht welche Taste assistiert und welche automatisiert,  da steht zweimal aut","","",NA,4,"",0,NA,"",1,1,"Mir fällt es schwer mich auf Tablet zu konzentrieren,  habe das Gefühl ich muss auf Straße schauen. Tu mich etwas schwer mit automatisiert und assistiert (mit Begriffen und Einstellungen)","",NA,2,"",0,NA,"",0,0,0,"","","",1,2,"",1,NA,"",2,"",0,0,"Unsicher ob nebenaufgabe machen soll oder nicht","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,99,"Muss übernehmen ",2,"",0,0,0,"","","",NA,4,"",1,99,"Beides verfügbar ",1,1,0,"","","",1,0,"",0,NA,"",NA,"",0,0,0,"","","",1,3,2,5,3,2,1,4,3,4,1,5,1,2,3,1,3,4,5,5,3,5,5,5,1,3,3,7,4,6,3,7,4,6,2,5,7,5,5,1,5,6,7,"Lichtsignale und töne","","","",1,1,""
"2020-10-30 08:37:14",80,2,"LC","Ly_As_02",59,NA,NA,2,2,0,"",2,1,1,1,0,NA,"Mercedes.     BMW.  VW",NA,"Mercedes",NA,"Mercedes",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",0,NA,"",0,0,"Dachte er hat automatisiertes fahren aktiviert, weil das Display das gesagt hat. ","P spielt surt und droht von Straße abzukommen, ",5,0,"",0,NA,"",0,0,0,"","Habe gedrückt, automatisiert würde aber nicht aktiviert. Gemerkt weil Auto langsamer geworden. Wäre gut wenn man einen Hinweis bekommt (z.b. grünes licht) sobald Assistenz aktiviert, vermisse Vibrationen am Lenkrad ","",NA,0,"",0,NA,"",0,0,"Ganz normal gefahren,  ohne assistenz. Ich bin es ja gewohnt automatisiert zu fahren, hier merkt man gar nichts am Lenkrad.  Vielleicht drücke ich den falschen Knopf, vielleicht muss ich erst einschalten. Bin es von Mercedes anders gewöhnt. Warum muss ich erst einschalten wenn ich auch direkt automatisiert fahren könnte? Finde ich überflüssig ","",NA,99,"Vollautomatisch ",1,99,"Spur gehalten",1,1,0,"","War nicht sicher welche Stufe ich hatte, das könnte ich nicht unterscheiden. System sollte mir klar machen was was ist","P sagt während der Fahrt, dass das Auto in die Spur zurück lenkt und deshalb im automatisierten sein müsste (WaR aber assistiert )",NA,4,"",0,NA,"",NA,"",1,1,"Unsicher in welcher stufe ich mich befinde. Sollte klar kommuniziert werden und was ich nebenbei machen darf. Könnte auch auf Handy oder Tablet dann angezeigt werden","P hat Hände nicht am Lenkrad,  hod zeigt notbremsung,  p bremst runter . Tc wird manuell zu Ende gefahren ",5,4,"",1,99,"Geschwindigkeit und Spurghaltung ",1,1,"Immernoch unsicher in welcher stufe","",NA,0,"",1,NA,"",1,1,"System ist trotz Lenkrad Eingriff im automatisierten fahren ... Bin gewohnt dass das System neu startet wenn ich eingreife. War überrascht dass das Auto weitergefahren ist als ich in Lenkrad eingegriffen  habe","Verstehe seine Aussage nicht. HOD überdeckt verfügbarkeitsmeldung. P bremst ab und bleibt stehen bei Notbremsung.  Tc wird manuell zuende gefahren ",NA,99,"Vollassistiert",0,NA,"",1,1,1,"Erkennte Unterschied zwischen stufen nicht","Mehr mit Tönen arbeiten  damit ich was merke wenn ich abgelenkt bin","P spielt immer surt, dieht hod nie, scheint nicht zu verstehen wann jände ans steuer müssen. Bleibt immer stehen wenn das Auto notbremsung anzeigt",NA,99,"Vollautomatisch ",1,99,"Hat anfangs bei einschalten nicht gelenkt",2,"",0,0,0,"","","Meldung überdeckt HOD, nur Ton  zu hören, daraufhin bremst p",5,0,"",0,NA,"",0,0,1,"Nicht erkennbar , ist System ein oder aus, immer unsicher","","Wieder HOD notbremsung,  manuell zu Ende gefahren ",5,4,"",1,99,"Reagiert bei einschalten ",2,"",1,1,1,"Erkenne immer noch nicht welches System aktiviert ","","",NA,4,2,4,2,5,2,3,1,1,5,5,1,3,1,4,5,5,3,4,1,1,4,6,4,3,4,6,2,6,5,3,6,3,3,3,6,2,5,2,1,2,5,"Erst mal nichts neues","Nicht klar bei Assistent. Welches eingeschaltet ist   und warum überhaupt zwei systeme","Einschaltknopf nicht erforderlich.   Nur ein System ","Verwirrend. Die zwei systeme",1,1,"Kurvenfahrt vermisst.        Höheregeschwindikeit.    Mehr lenkbewegungen eingriffe"
"2020-10-30 10:41:21",38,2,"HC","L_He_06",28,1,3,2,1,0,"",1,1,0,0,0,NA,"Renault",NA,"",NA,"",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,2,"",0,NA,"",0,0,0,"","Unterschied zwischen automatisiert und assistiert war für mich noch nicht ganz eindeutig. Weiß auch nicht ob ich Meldung gesehen hätte wenn ich sehr abgelenkt bin (Hod)","",NA,2,"",0,NA,"",0,0,"","P hat wohl verständnisprobleme mit dem Begriff   , habe nachgefragt,  verstehe ihre Aussage aber nicht so ganz",NA,2,"",1,99,"Hätte auch in automatisiert schalten können",0,0,1,"Hatte Probleme mit begrifflichkeiten, erst jetzt ist klar geworden, dass ich schon vorher eine Stufe weiter schalten sollte","","",NA,2,"",1,NA,"",0,"",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","Habe es aus augenwinkel gesehen, würde mir aber zusätzlichen sound wünschen ","",NA,4,"",1,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,1,"Unterbewusste reaktion war ganz leicht zu bremsen, damit ging es aber nicht weg, deshalb knopf gedrückt ","","",NA,6,1,4,2,3,1,5,1,4,1,5,1,4,2,4,3,4,5,3,2,2,4,6,3,4,7,7,1,4,4,4,7,2,5,1,7,2,7,2,4,4,2,"Die gewohnte steuerung","Eher die Unklarheit am Anfang, diese hatsichaber schnell gelegt","Ich denke die Funktionalität passt bereits und würde für den test angepasst","Nein",1,1,"Nein passt"
"2020-10-30 13:09:38",81,2,"LC","Ge_Ge_23",46,NA,NA,2,0,0,"",0,1,1,1,0,2,"VW AUDI BMW",0,"AUDI",0,"AUDI",NA,1,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,0,"","Hätte Verfügbarkeit prominenter erwartet und nicht so klein auf der rechten seite ","",NA,99,"Level 3",0,NA,"",1,1,"","P beschreibt skala für Verfügbarkeit korrekt",1,2,"",0,NA,"",0,0,0,"","","",1,2,"",1,NA,"",99,"Sensordefekt",0,0,"","",1,2,"",0,NA,"",0,0,"","",1,2,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",2,"",0,0,0,"","Hinweis sehr leicht zu verpassen, weil nur visuell und nicht akustisch. Notbremsung aufforderung da muss man ja sofort reagieren ","Hat die Anzeige gesehen, hat nicht reagiert weil auf Ansage gewartet",NA,4,"",0,NA,"",1,1,0,"","","",1,0,"",1,NA,"",0,"",0,0,0,"","Notbremsung nur gelb dargestellt, in rot gewünscht, oder mit rotem Hintergrund ","Farbfehlsichtigkeit?",NA,6,1,7,1,5,1,5,1,5,1,5,1,5,1,4,5,7,7,3,1,2,6,6,7,1,6,6,1,7,6,7,7,2,1,4,6,1,4,1,2,1,5,"Eigentlich unauffällig integriert aber nicht versteckt","Die Warnhinweise (Notbremsung) sind meiner Meinung nach zu unauffällig ","GEFAHRENHINWEISE vielleicht etwas auffälliger anzeigen","",1,1,"Nein"
"2020-10-30 15:46:27",82,2,"LC","Mi_Ha_04",28,NA,NA,3,0,0,"",2,1,0,1,0,NA,"BMW",NA,"",0,"BMW",NA,NA,0,"",0,NA,"",0,0,"","",1,0,"",1,NA,"",0,0,"","",1,4,"",0,NA,"",1,1,0,"","Muss je schlenker fahren um automation zu testen","",NA,4,"",0,NA,"",1,1,"","",1,0,"",0,NA,"",0,0,0,"","Wusste nicht, dass System ausschaltet wenn ich bremse . Komisch, dass das Bremsen die Stufe beendet, und komisch dass es keinen merklichen unterschied zwischen assistiert und automatisiert gibt","P bremst unaufgefordert um zu testen, tc manuell zu Ende gefahren",NA,99,"Zweite",1,NA,"",0,"",0,0,"","Hod notbremsung,  Aufforderung von vl",NA,0,"",0,NA,"",0,0,"","Automation durch lenken Übersteuert",NA,0,"",1,NA,"",0,0,"","",NA,0,"",0,NA,"",0,0,0,"","","Bremst und beendet die Automation unaufgefordert,  tc manuell zu Ende gefahren ",NA,0,"",0,NA,"",NA,"",0,0,0,"","Systemgrenze,  übernehmen Sie. Was bedeutet das? Finde ich unlogisch. Wenn das Display so eine notbremsung anzeigt, ist das eine Katastrophe,  kann viel zu leicht übersehen werden , akustische Meldung fehlt ","",NA,4,"",1,NA,"",1,1,1,"Finde es blöd das System einzuschalten und dann zu wechseln. Bei drei Stufen reicht doch ein Knopf für Stufe 0, assistiert und automatisiert ","","",NA,0,"",0,NA,"",NA,"",0,0,0,"","","",NA,3,1,6,4,2,2,4,1,4,4,3,2,1,2,2,2,5,3,4,2,3,5,6,1,2,3,4,4,4,5,5,5,6,5,3,2,6,2,2,3,3,4,"","Signalisierungen viel deutlicher","","",1,1,""
